dataset,priority_group,policy,period_sec,records,spectrum_unstable_records,spectrum_unstable_pct,median_psa_retention,p05_psa_retention,p01_psa_retention,median_window_duration_sec
K-NET,low_magnitude_background,arias_1_99_padded,1.0,21,4,19.047619047619047,1.0,0.6463589585616066,0.5072893381636162,44.82
K-NET,low_magnitude_background,arias_1_99_padded,3.0,21,16,76.19047619047619,0.4496183755080804,0.1578080385553853,0.1407276321777652,44.82
K-NET,low_magnitude_background,feature_onset_fixed,0.2,21,0,0.0,0.9999999205283718,0.999966685005494,0.9999631404856903,42.0
K-NET,low_magnitude_background,feature_onset_fixed,1.0,21,4,19.047619047619047,0.9987036015251736,0.6401266296967879,0.5062313947933945,42.0
K-NET,low_magnitude_background,feature_onset_fixed,3.0,21,20,95.23809523809523,0.3871140318135648,0.19631432464406348,0.1400574296985401,42.0
K-NET,low_magnitude_background,shortest_stable_no_catalog,0.2,21,0,0.0,0.9999999205283718,0.999966685005494,0.9999631404856903,11.9
K-NET,low_magnitude_background,shortest_stable_no_catalog,1.0,21,5,23.809523809523807,0.9987036015251736,0.6401266296967879,0.5062313947933945,11.9
K-NET,low_magnitude_background,shortest_stable_no_catalog,3.0,21,20,95.23809523809523,0.3871140318135648,0.09261711807168488,0.0689595292906701,11.9
K-NET,m3_to_m4_small_event,arias_1_99_padded,0.2,300,0,0.0,1.0,1.0,0.9999999999999797,49.485
K-NET,m3_to_m4_small_event,arias_1_99_padded,1.0,300,16,5.333333333333334,1.0,0.9111092685424746,0.4210523277703455,49.485
K-NET,m3_to_m4_small_event,arias_1_99_padded,3.0,300,180,60.0,0.7528683439881141,0.19067156995321272,0.10042238748267233,49.485
K-NET,m3_to_m4_small_event,feature_onset_fixed,0.2,300,1,0.33333333333333337,0.9999999982532675,0.9999620781941526,0.999592394742331,42.0
K-NET,m3_to_m4_small_event,feature_onset_fixed,1.0,300,35,11.666666666666666,0.9989412817193977,0.6379579303422802,0.3245790241719131,42.0
K-NET,m3_to_m4_small_event,feature_onset_fixed,3.0,300,227,75.66666666666667,0.5107613646730891,0.12556153806123174,0.06683102966174333,42.0
K-NET,m3_to_m4_small_event,shortest_stable_no_catalog,0.2,300,0,0.0,0.9999999982532675,0.9999639913240579,0.9996592074985557,19.700000000000003
K-NET,m3_to_m4_small_event,shortest_stable_no_catalog,1.0,300,38,12.666666666666668,0.9988380761088425,0.6379579303422802,0.3245790241719131,19.700000000000003
K-NET,m3_to_m4_small_event,shortest_stable_no_catalog,3.0,300,218,72.66666666666667,0.548741076849061,0.10986231242517208,0.05205921636090808,19.700000000000003
K-NET,m4plus_strong_motion,arias_1_99_padded,0.2,300,0,0.0,1.0,0.9999999999999997,0.9999999999999877,59.230000000000004
K-NET,m4plus_strong_motion,arias_1_99_padded,1.0,300,4,1.3333333333333335,1.0,0.99998613075308,0.8708810885963566,59.230000000000004
K-NET,m4plus_strong_motion,arias_1_99_padded,3.0,300,116,38.666666666666664,0.9999100524592578,0.2675428300612454,0.15232854286660463,59.230000000000004
K-NET,m4plus_strong_motion,feature_onset_fixed,0.2,300,0,0.0,0.9999999999977314,0.999992203417969,0.9997523750642626,42.0
K-NET,m4plus_strong_motion,feature_onset_fixed,1.0,300,13,4.333333333333334,0.9999383792000498,0.9804877320066199,0.7001154509320404,42.0
K-NET,m4plus_strong_motion,feature_onset_fixed,3.0,300,156,52.0,0.938663379456669,0.19582672587305874,0.10542879084620675,42.0
K-NET,m4plus_strong_motion,shortest_stable_no_catalog,0.2,300,0,0.0,0.9999999999975473,0.9999915445173857,0.9997523750642626,26.685000000000002
K-NET,m4plus_strong_motion,shortest_stable_no_catalog,1.0,300,24,8.0,0.9999160675734078,0.8957430489537794,0.7001154509320404,26.685000000000002
K-NET,m4plus_strong_motion,shortest_stable_no_catalog,3.0,300,148,49.333333333333336,0.9567259917660884,0.19030732458402816,0.07084280497903148,26.685000000000002
InstanceGM,ALL,arias_1_99_padded,0.2,900,4,0.4444444444444444,1.0,0.9999999999999902,0.999999999999707,104.91499999999999
InstanceGM,ALL,arias_1_99_padded,1.0,900,7,0.7777777777777778,0.9999999999807473,0.9999075721632005,0.9988168230713775,104.91499999999999
InstanceGM,ALL,arias_1_99_padded,3.0,900,51,5.666666666666666,0.999997160105242,0.9179611372063069,0.5959548972515492,104.91499999999999
InstanceGM,ALL,feature_onset_fixed,0.2,900,213,23.666666666666668,0.9999999999999998,0.31191045424775976,0.0023138930501871453,42.0
InstanceGM,ALL,feature_onset_fixed,1.0,900,424,47.11111111111111,0.9906027424567886,0.20678299585105137,0.015353885809652213,42.0
InstanceGM,ALL,feature_onset_fixed,3.0,900,570,63.33333333333333,0.7899141712040052,0.20064964593250875,0.05293208915206049,42.0
InstanceGM,ALL,shortest_stable_no_catalog,0.2,900,2,0.2222222222222222,1.0,0.9999998999323279,0.9996519878026827,62.0
InstanceGM,ALL,shortest_stable_no_catalog,1.0,900,64,7.111111111111111,0.9999992606373813,0.8929571834720952,0.7505662037672013,62.0
InstanceGM,ALL,shortest_stable_no_catalog,3.0,900,227,25.222222222222225,0.9980184178845253,0.6564302920439369,0.40864142784028845,62.0
K-NET,ALL,arias_1_99_padded,0.2,621,0,0.0,1.0,0.9999999999999998,0.9999999999999852,53.67
K-NET,ALL,arias_1_99_padded,1.0,621,24,3.864734299516908,1.0,0.9998438721602726,0.4786001473530205,53.67
K-NET,ALL,arias_1_99_padded,3.0,621,312,50.24154589371981,0.9486285644825485,0.19900513411540213,0.10419204108828127,53.67
K-NET,ALL,feature_onset_fixed,0.2,621,1,0.1610305958132045,0.9999999998779451,0.9999687229646063,0.9996131717861317,42.0
K-NET,ALL,feature_onset_fixed,1.0,621,52,8.373590982286634,0.9997039198546515,0.7551338300997403,0.378763266922586,42.0
K-NET,ALL,feature_onset_fixed,3.0,621,403,64.89533011272141,0.6789088186054355,0.15308972900101134,0.07489263200243212,42.0
K-NET,ALL,shortest_stable_no_catalog,0.2,621,0,0.0,0.9999999998763157,0.9999716678122261,0.9996679947265418,22.0
K-NET,ALL,shortest_stable_no_catalog,1.0,621,67,10.789049919484702,0.9996464291989466,0.7551338300997403,0.378763266922586,22.0
K-NET,ALL,shortest_stable_no_catalog,3.0,621,386,62.15780998389694,0.7383902753627574,0.11645291782470149,0.057426890785257007,22.0
ALL,ALL,arias_1_99_padded,0.2,1521,4,0.26298487836949375,1.0,0.9999999999999976,0.9999999999998352,66.0
ALL,ALL,arias_1_99_padded,1.0,1521,31,2.0381328073635765,1.0,0.9999039044236839,0.6493464325578333,66.0
ALL,ALL,arias_1_99_padded,3.0,1521,363,23.86587771203156,0.9999711339018664,0.30915439377740755,0.1474807519606937,66.0
ALL,ALL,feature_onset_fixed,0.2,1521,214,14.069690992767917,0.9999999999998291,0.46396044367452827,0.017770661806743412,42.0
ALL,ALL,feature_onset_fixed,1.0,1521,476,31.295200525969758,0.9995459038091055,0.30171121011811636,0.07266333409986118,42.0
ALL,ALL,feature_onset_fixed,3.0,1521,973,63.971071663379355,0.7632046208541184,0.17003483026102442,0.06876273014761987,42.0
ALL,ALL,shortest_stable_no_catalog,0.2,1521,2,0.13149243918474687,0.9999999999999989,0.9999977033545921,0.9996559454248047,36.89
ALL,ALL,shortest_stable_no_catalog,1.0,1521,131,8.61275476660092,0.9999798858286231,0.8521887655552639,0.4757879140433807,36.89
ALL,ALL,shortest_stable_no_catalog,3.0,1521,613,40.30243261012492,0.9877826375627714,0.21133005446924685,0.09017734555356241,36.89
