dataset,priority_group,policy,period_sec,records,spectrum_unstable_records,spectrum_unstable_pct,median_psa_retention,p05_psa_retention,p01_psa_retention,median_window_duration_sec
K-NET,m3_to_m4_small_event,feature_onset_fixed,3.0,5647,468,8.28758632902426,0.9990005384126001,0.907761401066751,0.44584365581601443,42.0
K-NET,m3_to_m4_small_event,shortest_stable_no_catalog,0.2,5647,0,0.0,1.0000000000000042,0.9999997376801549,0.9999965735376981,19.39
K-NET,m3_to_m4_small_event,shortest_stable_no_catalog,1.0,5647,57,1.009385514432442,0.9999962082198275,0.9967597377863958,0.9527867110039978,19.39
K-NET,m3_to_m4_small_event,shortest_stable_no_catalog,3.0,5647,456,8.075084115459536,0.9990491130899595,0.9133338263124439,0.4613594434775703,19.39
K-NET,m4plus_strong_motion,adaptive_energy_end,0.2,15473,0,0.0,1.0,0.9999999964196068,0.9999997508551358,26.38
K-NET,m4plus_strong_motion,adaptive_energy_end,1.0,15473,113,0.7303044012150197,0.9999999998533267,0.9993972977369361,0.9900356373218852,26.38
K-NET,m4plus_strong_motion,adaptive_energy_end,3.0,15473,384,2.4817423899696247,0.999982817584083,0.9758162831766524,0.8202940784897118,26.38
K-NET,m4plus_strong_motion,catalog_p_fixed,0.2,15473,24,0.15510889937310154,1.0,0.9999999955448156,0.9999996466191833,42.0
K-NET,m4plus_strong_motion,catalog_p_fixed,1.0,15473,107,0.6915271763717443,0.9999999977011549,0.9994242894080575,0.9954698324127219,42.0
K-NET,m4plus_strong_motion,catalog_p_fixed,3.0,15473,414,2.6756285141860014,0.9999689550081342,0.9735466315091733,0.7591649873372887,42.0
K-NET,m4plus_strong_motion,energy_onset_fixed,0.2,15473,1,0.006462870807212564,1.0,0.9999999699665013,0.9999976002207654,42.0
K-NET,m4plus_strong_motion,energy_onset_fixed,1.0,15473,68,0.4394752148904543,0.9999999829057947,0.9989566508174482,0.9925763403239029,42.0
K-NET,m4plus_strong_motion,energy_onset_fixed,3.0,15473,489,3.1603438247269438,0.9999697238231963,0.9674724484186469,0.8074265335513943,42.0
K-NET,m4plus_strong_motion,feature_onset_fixed,0.2,15473,22,0.1421831577586764,1.0,0.9999999960213523,0.9999996350175926,42.0
K-NET,m4plus_strong_motion,feature_onset_fixed,1.0,15473,112,0.7238415304078072,0.9999999991261648,0.9994105313305727,0.9947999757521796,42.0
K-NET,m4plus_strong_motion,feature_onset_fixed,3.0,15473,419,2.7079428682220645,0.9999787381434538,0.9742485036480676,0.7549070523005997,42.0
K-NET,m4plus_strong_motion,shortest_stable_no_catalog,0.2,15473,0,0.0,1.0,0.9999999961909347,0.999999735932372,26.38
K-NET,m4plus_strong_motion,shortest_stable_no_catalog,1.0,15473,111,0.7173786596005945,0.9999999985089291,0.9993947435790065,0.9908013236819021,26.38
K-NET,m4plus_strong_motion,shortest_stable_no_catalog,3.0,15473,380,2.455890906740774,0.999979361576037,0.9756528856298524,0.8228394037128218,26.38
K-NET,other,adaptive_energy_end,0.2,978,0,0.0,1.0,0.9999999997239558,0.9999999606368959,28.375
K-NET,other,adaptive_energy_end,1.0,978,28,2.8629856850715747,1.0,0.9975204089408064,0.6253477968204997,28.375
K-NET,other,adaptive_energy_end,3.0,978,128,13.0879345603272,1.0,0.5276710559341886,0.2506558367282789,28.375
K-NET,other,energy_onset_fixed,0.2,978,0,0.0,1.0,0.9999999986526115,0.999999524147898,42.0
K-NET,other,energy_onset_fixed,1.0,978,24,2.4539877300613497,1.0,0.9974512750540473,0.6253477968204997,42.0
K-NET,other,energy_onset_fixed,3.0,978,133,13.599182004089979,1.0,0.5155852832163736,0.2506558367282789,42.0
K-NET,other,feature_onset_fixed,0.2,978,0,0.0,1.0,0.9999999997239558,0.9999999606368959,42.0
K-NET,other,feature_onset_fixed,1.0,978,24,2.4539877300613497,1.0,0.9979042510305759,0.6253477968204997,42.0
K-NET,other,feature_onset_fixed,3.0,978,128,13.0879345603272,1.0,0.5276710559341886,0.2506558367282789,42.0
K-NET,other,shortest_stable_no_catalog,0.2,978,0,0.0,1.0,0.9999999997314458,0.9999999606368959,28.384999999999998
K-NET,other,shortest_stable_no_catalog,1.0,978,28,2.8629856850715747,1.0,0.9976369654059937,0.6253477968204997,28.384999999999998
K-NET,other,shortest_stable_no_catalog,3.0,978,124,12.678936605316974,1.0,0.5306307137899223,0.2506558367282789,28.384999999999998
InstanceGM,ALL,adaptive_energy_end,0.2,31344,9,0.02871362940275651,1.0,0.9999999999999919,0.9999999939999049,84.12
InstanceGM,ALL,adaptive_energy_end,1.0,31344,282,0.8996937212863706,1.0,0.9999569499613362,0.9597326404474853,84.12
InstanceGM,ALL,adaptive_energy_end,3.0,31344,2099,6.696656457376212,0.9999999340659245,0.9046187450098087,0.6812962445306474,84.12
